X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
648;390;0.3378819;0.3616949;0.3483089;0.2604099;377.9;0.2216286;False;2025/10/25 16:31:03:990;1761381063990;;
648;349;0.3378856;0.3232481;0.3386087;0.1254853;379.4;0.205779;False;2025/10/25 16:31:04:16;1761381064016;;
648;306;0.3379006;0.283867;0.3397021;0.1163074;380.7;0.2058899;False;2025/10/25 16:31:04:54;1761381064054;;
648;310;0.3378449;0.2872451;0.3314617;0.3384968;380.8;0.2170699;False;2025/10/25 16:31:04:78;1761381064078;;
648;310;0.3375371;0.2872407;0.322539;0.2754304;381.0;0.2167438;False;2025/10/25 16:31:04:101;1761381064101;;
647;310;0.3372496;0.2872362;0.3225466;0.2754236;381.1;0.2167474;False;2025/10/25 16:31:04:126;1761381064126;;
641;374;0.3340286;0.3471854;0.2946115;0.5375754;381.2;0.2073559;False;2025/10/25 16:31:04:160;1761381064160;;
633;393;0.3298973;0.3646815;0.2789558;0.4794431;381.2;0.2072835;False;2025/10/25 16:31:04:186;1761381064186;;
641;372;0.3339433;0.3449343;0.3762549;0.2000659;382.3;0.2154269;False;2025/10/25 16:31:04:212;1761381064212;;
646;366;0.3369664;0.3389382;0.370812;0.2591859;383.3;0.2154951;False;2025/10/25 16:31:04:244;1761381064244;;
651;364;0.3392522;0.337283;0.3727238;0.2831132;384.2;0.2155506;False;2025/10/25 16:31:04:273;1761381064273;;
647;318;0.3373681;0.2949038;0.3062943;0.09612378;385.1;0.2140278;False;2025/10/25 16:31:04:300;1761381064300;;
644;282;0.3356901;0.261523;0.3063808;0.09612357;386.0;0.2140656;False;2025/10/25 16:31:04:332;1761381064332;;
637;282;0.3318771;0.2611689;0.2885741;0.2359909;386.2;0.2121039;False;2025/10/25 16:31:04:365;1761381064365;;
634;276;0.3305638;0.2563528;0.2992096;0.1807034;386.3;0.2118516;False;2025/10/25 16:31:04:391;1761381064391;;
643;284;0.3350428;0.2629718;0.3757016;0.3280852;386.6;0.2124128;False;2025/10/25 16:31:04:423;1761381064423;;
643;285;0.3353286;0.2644245;0.3462802;0.2999004;386.8;0.2122474;False;2025/10/25 16:31:04:445;1761381064445;;
646;286;0.3365799;0.2654039;0.3622362;0.2949524;387.0;0.2122027;False;2025/10/25 16:31:04:468;1761381064468;;
620;273;0.3233036;0.2534213;0.2367973;0.1409491;388.4;0.2117324;False;2025/10/25 16:31:04:492;1761381064492;;
602;264;0.3136046;0.2444449;0.2365731;0.1412195;389.7;0.2116676;False;2025/10/25 16:31:04:514;1761381064514;;
586;255;0.3054492;0.2366596;0.2365249;0.1412773;390.8;0.2116542;False;2025/10/25 16:31:04:538;1761381064538;;
584;275;0.3045966;0.2550827;0.280397;0.3817873;390.0;0.2131111;False;2025/10/25 16:31:04:562;1761381064562;;
583;279;0.3037595;0.2585825;0.2776218;0.3161666;389.2;0.2129833;False;2025/10/25 16:31:04:584;1761381064584;;
590;259;0.307323;0.2402928;0.3493556;0.1037462;387.5;0.2004498;False;2025/10/25 16:31:04:609;1761381064609;;
595;244;0.3101639;0.2266675;0.3502122;0.1032668;386.0;0.2004419;False;2025/10/25 16:31:04:632;1761381064632;;
599;233;0.3124014;0.2158764;0.3492656;0.1037805;384.7;0.2004444;False;2025/10/25 16:31:04:655;1761381064655;;
598;231;0.3117994;0.2144065;0.2949154;0.1697732;384.4;0.2062507;False;2025/10/25 16:31:04:683;1761381064683;;
598;231;0.3117615;0.214362;0.3069836;0.2001966;384.2;0.2063567;False;2025/10/25 16:31:04:709;1761381064709;;
597;230;0.3113504;0.2132949;0.2949383;0.1697482;384.0;0.2062563;False;2025/10/25 16:31:04:733;1761381064733;;
583;229;0.3039305;0.212504;0.2389654;0.1725449;385.5;0.2106618;False;2025/10/25 16:31:04:758;1761381064758;;
572;228;0.2982053;0.2118542;0.2388393;0.1726703;386.8;0.2106247;False;2025/10/25 16:31:04:782;1761381064782;;
570;228;0.2970877;0.2116694;0.2694486;0.1826189;387.1;0.2066183;False;2025/10/25 16:31:04:811;1761381064811;;
566;226;0.295248;0.2097233;0.2564025;0.1494043;387.4;0.2064784;False;2025/10/25 16:31:04:833;1761381064833;;
563;224;0.2936691;0.2080409;0.25633;0.1494386;387.6;0.2064681;False;2025/10/25 16:31:04:855;1761381064855;;
